K0_0	K0_4	0.5625	0.3632653057575226	
K0_0	K0_1	0.76056338028169	0.31991052627563477	
K0_0	K0_3	0.533333333333333	0.3647541105747223	
K0_0	K0_2	0.581818181818182	0.3994082808494568	
K0_0	K0_5	0.553191489361702	0.3632653057575226	
K0_0	K1_3	0.7	0.39306357502937317	
K0_0	K1_1	0.684931506849315	0.43440234661102295	
K0_0	K1_4	0.698412698412698	0.3037974536418915	
K0_0	K1_0	0.689189189189189	0.4245014190673828	
K0_0	K2_0	0.675	0.2785145938396454	
K0_0	K2_1	0.642857142857143	0.27699530124664307	
K0_0	K3_1	0.701492537313433	0.34558823704719543	
K0_0	K3_0	0.696969696969697	0.33712121844291687	
K0_0	K3_3	0.85	0.10849056392908096	
K0_0	K3_2	0.625	0.3663793206214905	
K0_0	K3_4	0.6	0.4632352888584137	
K0_0	K3_5	0.6	0.31496062874794006	
K0_0	K3_6	0.625	0.41056910157203674	
K0_0	K4_1	0.75	0.22887323796749115	
K0_0	K4_3	0.75	0.22887323796749115	
K0_0	K4_23	0.767441860465116	0.23411370813846588	
K0_0	K4_16	0.807692307692308	0.23127035796642303	
K0_0	K4_33	0.75	0.2447916716337204	
K0_0	K4_32	0.804347826086957	0.21593829989433289	
K0_0	K4_34	0.75	0.24065420031547546	
K0_0	K4_37	0.761904761904762	0.2487804889678955	
K0_0	K4_40	0.775	0.2523076832294464	
K0_0	K4_43	0.775	0.2523076832294464	
K0_0	K4_42	0.775	0.26421403884887695	
K0_0	K4_45	0.75	0.26421403884887695	
K0_0	K4_9	0.827586206896552	0.2257142812013626	
K0_0	K4_7	0.827586206896552	0.222570538520813	
K0_0	K4_8	0.833333333333333	0.23184357583522797	
K0_0	K5_0	0.825	0.1781609207391739	
K0_0	K5_2	0.775	0.19897958636283875	
K0_0	K5_1	0.775	0.2028985470533371	
K0_0	K5_4	0.775	0.20221607387065887	
K0_0	K5_5	0.775	0.20221607387065887	
K0_0	K5_3	0.775	0.20157067477703094	
K0_0	K1_2	0.623188405797101	0.37142857909202576	
K0_0	K6_1	0.727272727272727	0.27713626623153687	
K0_0	K5_6	0.775	0.20221607387065887	
K0_0	K6_2	0.707317073170732	0.2635294198989868	
K0_0	K6_4	0.833333333333333	0.26243093609809875	
K0_0	K6_5	0.804347826086957	0.21593829989433289	
K0_0	K6_6	0.755555555555555	0.2790123522281647	
K0_0	K6_7	0.765957446808511	0.2896725535392761	
K0_0	K6_8	0.825396825396825	0.26757368445396423	
K0_1	K0_3	0.732394366197183	0.270334929227829	
K0_1	K0_5	0.732394366197183	0.27272728085517883	
K0_1	K0_4	0.732394366197183	0.27272728085517883	
K0_1	K0_2	0.690140845070423	0.41860464215278625	
K0_1	K1_2	0.619718309859155	0.4149908721446991	
K0_1	K1_0	0.621621621621622	0.44513458013534546	
K0_1	K2_0	0.816901408450704	0.300191193819046	
K0_1	K1_1	0.616438356164384	0.4495798349380493	
K0_1	K2_1	0.802816901408451	0.32974910736083984	
K0_1	K3_0	0.732394366197183	0.2725173234939575	
K0_1	K3_2	0.873239436619718	0.17579908668994904	
K0_1	K3_3	0.901408450704225	0.0717821791768074	
K0_1	K3_1	0.732394366197183	0.2876712381839752	
K0_1	K3_4	0.774647887323944	0.2844827473163605	
K0_1	K3_5	0.774647887323944	0.23720930516719818	
K0_1	K3_6	0.830985915492958	0.22197309136390686	
K0_1	K1_4	0.619718309859155	0.38952162861824036	
K0_1	K1_3	0.605633802816901	0.44680851697921753	
K0_1	K4_1	0.845070422535211	0.22921347618103027	
K0_1	K4_23	0.845070422535211	0.2299349308013916	
K0_1	K4_16	0.845070422535211	0.2467532455921173	
K0_1	K4_32	0.802816901408451	0.2495344579219818	
K0_1	K4_33	0.845070422535211	0.28761905431747437	
K0_1	K4_3	0.845070422535211	0.22921347618103027	
K0_1	K4_34	0.788732394366197	0.29946523904800415	
K0_1	K4_37	0.845070422535211	0.3003663122653961	
K0_1	K4_40	0.802816901408451	0.301075279712677	
K0_1	K4_42	0.802816901408451	0.2771618664264679	
K0_1	K4_43	0.802816901408451	0.301075279712677	
K0_1	K4_45	0.802816901408451	0.2771618664264679	
K0_1	K5_0	0.873239436619718	0.23577235639095306	
K0_1	K4_8	0.845070422535211	0.290909081697464	
K0_1	K4_7	0.845070422535211	0.2431289702653885	
K0_1	K4_9	0.845070422535211	0.2590361535549164	
K0_1	K5_1	0.873239436619718	0.24847251176834106	
K0_1	K5_2	0.873239436619718	0.26996198296546936	
K0_1	K5_4	0.873239436619718	0.24901185929775238	
K0_1	K5_3	0.873239436619718	0.259765625	
K0_1	K5_5	0.873239436619718	0.24901185929775238	
K0_1	K5_6	0.873239436619718	0.24901185929775238	
K0_1	K6_5	0.802816901408451	0.2495344579219818	
K0_1	K6_4	0.859154929577465	0.29446640610694885	
K0_1	K6_6	0.802816901408451	0.32592591643333435	
K0_1	K6_2	0.704225352112676	0.3436928689479828	
K0_1	K6_7	0.802816901408451	0.32710281014442444	
K0_1	K6_8	0.802816901408451	0.3327464759349823	
K0_1	K6_1	0.633802816901408	0.3482944369316101	
K0_2	K0_3	0.527272727272727	0.4178082048892975	
K0_2	K0_4	0.527272727272727	0.4212328791618347	
K0_2	K0_5	0.527272727272727	0.4212328791618347	
K0_2	K1_0	0.689189189189189	0.45249998569488525	
K0_2	K1_2	0.652173913043478	0.46979865431785583	
K0_2	K2_0	0.781818181818182	0.30930233001708984	
K0_2	K1_3	0.728571428571429	0.45478036999702454	
K0_2	K2_1	0.745454545454545	0.3383297622203827	
K0_2	K1_4	0.666666666666667	0.4207492768764496	
K0_2	K3_2	0.818181818181818	0.20972643792629242	
K0_2	K3_3	0.854545454545454	0.1087719276547432	
K0_2	K1_1	0.684931506849315	0.4580152630805969	
K0_2	K3_4	0.654545454545454	0.3764367699623108	
K0_2	K3_5	0.654545454545454	0.3474026024341583	
K0_2	K3_6	0.745454545454545	0.28915661573410034	
K0_2	K4_1	0.763636363636364	0.2573099434375763	
K0_2	K4_16	0.763636363636364	0.2714681327342987	
K0_2	K4_23	0.763636363636364	0.26404494047164917	
K0_2	K4_32	0.854545454545454	0.22838138043880463	
K0_2	K4_3	0.763636363636364	0.2573099434375763	
K0_2	K4_33	0.781818181818182	0.27334851026535034	
K0_2	K4_34	0.781818181818182	0.2803347408771515	
K0_2	K4_37	0.781818181818182	0.28354978561401367	
K0_2	K4_40	0.763636363636364	0.26753246784210205	
K0_2	K3_0	0.636363636363636	0.40453073382377625	
K0_2	K4_42	0.763636363636364	0.2609890103340149	
K0_2	K4_43	0.763636363636364	0.26753246784210205	
K0_2	K3_1	0.64179104477612	0.3968749940395355	
K0_2	K4_45	0.763636363636364	0.2609890103340149	
K0_2	K5_0	0.745454545454545	0.27202072739601135	
K0_2	K4_8	0.783333333333333	0.2639225125312805	
K0_2	K4_7	0.775862068965517	0.262734591960907	
K0_2	K5_3	0.745454545454545	0.3075060546398163	
K0_2	K5_2	0.745454545454545	0.30568718910217285	
K0_2	K4_9	0.775862068965517	0.27819550037384033	
K0_2	K5_1	0.745454545454545	0.3018372654914856	
K0_2	K5_6	0.745454545454545	0.29722923040390015	
K0_2	K5_5	0.745454545454545	0.29722923040390015	
K0_2	K5_4	0.745454545454545	0.29722923040390015	
K0_2	K6_5	0.854545454545454	0.22838138043880463	
K0_2	K6_4	0.8	0.30582523345947266	
K0_2	K6_7	0.763636363636364	0.3477272689342499	
K0_2	K6_6	0.763636363636364	0.3370535671710968	
K0_3	K0_4	0.0625	0.9927536249160767	
K0_3	K0_5	0.0425531914893616	0.9927536249160767	
K0_2	K6_1	0.690909090909091	0.3375527560710907	
K0_2	K6_8	0.793650793650794	0.32780084013938904	
K0_2	K6_2	0.690909090909091	0.32618024945259094	
K0_3	K1_2	0.681159420289855	0.29249998927116394	
K0_3	K1_0	0.702702702702703	0.35692307353019714	
K0_3	K2_0	0.733333333333333	0.20512820780277252	
K0_3	K1_1	0.698630136986301	0.36593058705329895	
K0_3	K2_1	0.733333333333333	0.2064676582813263	
K0_3	K1_3	0.671428571428571	0.4053156077861786	
K0_3	K3_2	0.755555555555555	0.24637681245803833	
K0_3	K3_3	0.8	0.2054794579744339	
K0_3	K3_4	0.466666666666667	0.5270270109176636	
K0_3	K3_5	0.511111111111111	0.6666666865348816	
K0_3	K3_6	0.666666666666667	0.37142857909202576	
K0_3	K4_1	0.777777777777778	0.14173229038715363	
K0_3	K1_4	0.682539682539683	0.5021276473999023	
K0_3	K4_16	0.807692307692308	0.1433691829442978	
K0_3	K4_23	0.777777777777778	0.13970588147640228	
K0_3	K4_32	0.826086956521739	0.1596638709306717	
K0_3	K4_3	0.777777777777778	0.14173229038715363	
K0_3	K4_33	0.777777777777778	0.17039106786251068	
K0_3	K4_34	0.777777777777778	0.17121587693691254	
K0_3	K4_37	0.777777777777778	0.1675257682800293	
K0_3	K4_40	0.777777777777778	0.14473684132099152	
K0_3	K4_42	0.777777777777778	0.1474820077419281	
K0_3	K4_43	0.777777777777778	0.14473684132099152	
K0_3	K4_45	0.777777777777778	0.1474820077419281	
K0_3	K4_7	0.827586206896552	0.12969283759593964	
K0_3	K4_8	0.833333333333333	0.1402985006570816	
K0_3	K5_0	0.844444444444444	0.12140575051307678	
K0_3	K4_9	0.827586206896552	0.1419753134250641	
K0_3	K5_1	0.844444444444444	0.12302839010953903	
K0_3	K5_2	0.844444444444444	0.12295082211494446	
K0_3	K5_3	0.844444444444444	0.1267605572938919	
K0_3	K5_4	0.844444444444444	0.1160714253783226	
K0_3	K5_5	0.844444444444444	0.1160714253783226	
K0_3	K5_6	0.844444444444444	0.1160714253783226	
K0_3	K6_1	0.688888888888889	0.2506329119205475	
K0_3	K6_2	0.688888888888889	0.2480417788028717	
K0_3	K6_4	0.791666666666667	0.22461538016796112	
K0_3	K6_5	0.826086956521739	0.1596638709306717	
K0_3	K6_6	0.733333333333333	0.2338709682226181	
K0_3	K6_7	0.74468085106383	0.23097826540470123	
K0_3	K6_8	0.80952380952381	0.21359223127365112	
K0_4	K1_0	0.675675675675676	0.36000001430511475	
K0_4	K1_1	0.671232876712329	0.3690851628780365	
K0_4	K1_2	0.652173913043478	0.29499998688697815	
K0_4	K1_3	0.642857142857143	0.4086378812789917	
K0_4	K1_4	0.650793650793651	0.5063830018043518	
K0_4	K2_0	0.75	0.20454545319080353	
K0_4	K2_1	0.75	0.20595534145832062	
K0_4	K0_5	0.0416666666666666	1.0	
K0_3	K3_1	0.388059701492537	0.7848837375640869	
K0_4	K3_2	0.770833333333333	0.24519230425357819	
K0_4	K3_3	0.8125	0.20408163964748383	
K0_4	K3_4	0.5	0.5246636867523193	
K0_4	K3_5	0.541666666666667	0.6626505851745605	
K0_4	K3_6	0.6875	0.36966824531555176	
K0_4	K4_1	0.791666666666667	0.1411764770746231	
K0_4	K4_16	0.807692307692308	0.14695340394973755	
K0_4	K4_23	0.791666666666667	0.14338235557079315	
K0_4	K4_3	0.791666666666667	0.1411764770746231	
K0_4	K4_32	0.833333333333333	0.16246499121189117	
K0_4	K4_33	0.791666666666667	0.16991643607616425	
K0_4	K4_34	0.791666666666667	0.17369727790355682	
K0_4	K4_37	0.791666666666667	0.17010308802127838	
K0_4	K4_40	0.791666666666667	0.14426229894161224	
K0_4	K4_42	0.791666666666667	0.14695340394973755	
K0_4	K4_43	0.791666666666667	0.14426229894161224	
K0_4	K4_45	0.791666666666667	0.14695340394973755	
K0_4	K4_7	0.827586206896552	0.1331057995557785	
K0_4	K4_8	0.833333333333333	0.14328357577323914	
K0_4	K4_9	0.827586206896552	0.14506173133850098	
K0_4	K5_0	0.854166666666667	0.12101911008358002	
K0_4	K5_1	0.854166666666667	0.12264151126146317	
K0_4	K5_2	0.854166666666667	0.12261580675840378	
K0_4	K5_3	0.854166666666667	0.12640449404716492	
K0_4	K5_4	0.854166666666667	0.115726999938488	
K0_4	K5_5	0.854166666666667	0.115726999938488	
K0_4	K5_6	0.854166666666667	0.115726999938488	
K0_4	K6_1	0.708333333333333	0.2531645596027374	
K0_4	K6_2	0.708333333333333	0.2506527304649353	
K0_4	K6_4	0.791666666666667	0.22769230604171753	
K0_4	K6_5	0.833333333333333	0.16246499121189117	
K0_4	K6_6	0.75	0.23655913770198822	
K0_3	K3_0	0.378787878787879	0.8374999761581421	
K0_4	K6_7	0.75	0.23369565606117249	
K0_4	K6_8	0.80952380952381	0.2160194218158722	
K0_5	K1_1	0.684931506849315	0.3690851628780365	
K0_5	K1_0	0.689189189189189	0.36000001430511475	
K0_5	K1_2	0.666666666666667	0.29499998688697815	
K0_5	K1_3	0.657142857142857	0.4086378812789917	
K0_5	K2_0	0.74468085106383	0.20454545319080353	
K0_5	K2_1	0.74468085106383	0.20595534145832062	
K0_5	K1_4	0.666666666666667	0.5063830018043518	
K0_4	K3_0	0.333333333333333	0.84375	
K0_5	K3_2	0.765957446808511	0.24519230425357819	
K0_5	K3_3	0.808510638297872	0.20408163964748383	
K0_5	K3_4	0.48936170212766	0.5246636867523193	
K0_5	K3_5	0.531914893617021	0.6626505851745605	
K0_5	K3_6	0.680851063829787	0.36966824531555176	
K0_5	K4_1	0.787234042553192	0.1411764770746231	
K0_5	K4_16	0.807692307692308	0.14695340394973755	
K0_5	K4_23	0.787234042553192	0.14338235557079315	
K0_5	K4_3	0.787234042553192	0.1411764770746231	
K0_5	K4_32	0.829787234042553	0.16246499121189117	
K0_5	K4_33	0.787234042553192	0.16991643607616425	
K0_5	K4_34	0.787234042553192	0.17369727790355682	
K0_5	K4_37	0.787234042553192	0.17010308802127838	
K0_5	K4_40	0.787234042553192	0.14426229894161224	
K0_5	K4_42	0.787234042553192	0.14695340394973755	
K0_5	K4_43	0.787234042553192	0.14426229894161224	
K0_5	K4_45	0.787234042553192	0.14695340394973755	
K0_5	K4_7	0.827586206896552	0.1331057995557785	
K0_5	K4_8	0.833333333333333	0.14328357577323914	
K0_5	K4_9	0.827586206896552	0.14506173133850098	
K0_5	K5_0	0.851063829787234	0.12101911008358002	
K0_5	K5_1	0.851063829787234	0.12264151126146317	
K0_5	K5_2	0.851063829787234	0.12261580675840378	
K0_5	K5_3	0.851063829787234	0.12640449404716492	
K0_5	K5_4	0.851063829787234	0.115726999938488	
K0_5	K5_5	0.851063829787234	0.115726999938488	
K0_5	K5_6	0.851063829787234	0.115726999938488	
K0_5	K6_1	0.702127659574468	0.2531645596027374	
K0_5	K6_2	0.702127659574468	0.2506527304649353	
K0_5	K6_4	0.791666666666667	0.22769230604171753	
K0_5	K6_5	0.829787234042553	0.16246499121189117	
K0_5	K6_6	0.74468085106383	0.23655913770198822	
K0_5	K6_7	0.74468085106383	0.23369565606117249	
K0_5	K6_8	0.80952380952381	0.2160194218158722	
K1_0	K1_1	0.0135135135135135	0.9736841917037964	
K0_5	K3_0	0.363636363636364	0.84375	
K0_5	K3_1	0.373134328358209	0.7906976938247681	
K0_4	K3_1	0.343283582089552	0.7906976938247681	
K1_0	K2_0	0.824324324324324	0.33786848187446594	
K1_0	K2_1	0.783783783783784	0.3118712306022644	
K1_0	K3_0	0.675675675675676	0.36390531063079834	
K1_0	K3_1	0.675675675675676	0.3581661880016327	
K1_0	K3_2	0.864864864864865	0.20396600663661957	
K1_0	K3_3	0.891891891891892	0.09935897588729858	
K1_0	K3_4	0.743243243243243	0.33509233593940735	
K1_0	K3_5	0.743243243243243	0.31157270073890686	
K1_0	K3_6	0.837837837837838	0.24657534062862396	
K1_0	K4_1	0.864864864864865	0.2058047503232956	
K1_0	K4_16	0.864864864864865	0.21197007596492767	
K1_0	K4_23	0.864864864864865	0.20454545319080353	
K1_0	K4_3	0.864864864864865	0.2058047503232956	
K1_0	K4_32	0.891891891891892	0.21548117697238922	
K1_0	K4_33	0.864864864864865	0.24152542650699615	
K1_0	K4_34	0.864864864864865	0.2504892349243164	
K1_0	K4_37	0.864864864864865	0.25760647654533386	
K1_0	K4_40	0.905405405405405	0.23205742239952087	
K1_0	K4_42	0.905405405405405	0.23350253701210022	
K1_0	K4_43	0.905405405405405	0.23205742239952087	
K1_0	K4_45	0.864864864864865	0.23350253701210022	
K1_0	K4_7	0.864864864864865	0.21463415026664734	
K1_0	K4_8	0.864864864864865	0.2254464328289032	
K1_0	K4_9	0.864864864864865	0.2401847541332245	
K1_0	K5_0	0.891891891891892	0.21596243977546692	
K1_0	K5_1	0.878378378378378	0.23349057137966156	
K1_0	K5_2	0.878378378378378	0.2430107593536377	
K1_0	K5_3	0.878378378378378	0.24070021510124207	
K1_0	K5_4	0.878378378378378	0.23744292557239532	
K1_0	K5_5	0.878378378378378	0.23744292557239532	
